"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO";"MARCA"
"121094";"DGS-1016D";"CONECTIVIDAD";"D-LINK SWITCH DGS-1016D 16-PORT 10/1001000BPS UNMANAGED";"https://static.nb.com.ar/i/nb_D-LINK-SWITCH-DGS-1016D-16-PORT-10/1001000BPS-UNMANAGED_export_f3a3c97e1898a90df9fdc1da936d59c0.png";"10.5%";"5";"24 meses";"U$S";"41.98";"46.39";"1500";"62969.4";"69581.19";"Switching capacity :48 Gbps 
Modelo:DGS-1016D 
Switch :10/100/1000Mbps No Gestionable
Marca:D-Link
 Number of ports :16";"46.39";"69581.19";"";"";"D-LINK SWITCH DGS-1016D 16-PORT 10/1001000BPS UNMANAGED ";"208";"100";"150";"100";"";"0";"D-LINK                                            "
"121098";"DGS-1210-10P";"CONECTIVIDAD";"D-LINK SWITCH DGS-1210-10P 8-PORT GIGABIT 2-PORTS SFP POE";"https://static.nb.com.ar/i/nb_D-LINK-SWITCH-DGS-1210-10P-8-PORT-GIGABIT-2-PORTS-SFP-POE_export_9806a9c1184fc018c07d6c15a2176d20.png";"10.5%";"10";"24 meses";"U$S";"117.15";"129.45";"1500";"175725";"194176.13";"Switch:10-Port Gigabit Smart Managed PoE 
Modelo:DGS-1210-10P
Marca:D-link
 Switch Capacity :20 Gbps";"129.45";"194176.13";"";"";"D-LINK SWITCH DGS-1210-10P 8-PORT GIGABIT 2-PORTS SFP POE ";"208";"100";"150";"100";"";"0";"D-LINK                                            "
"121101";"R04";"CONECTIVIDAD";"D-LINK ROUTER R04 N300 SMART 3 ANTENAS";"https://static.nb.com.ar/i/nb_D-LINK-ROUTER-R04-N300-SMART-3-ANTENAS_export_160832e88732bc5b2fdab7fe474d0115.png";"10.5%";"10";"24 meses";"U$S";"11.43";"12.63";"1500";"17140.2";"18939.92";"Tecnología :Wi-Fi 4 (802.11n) con velocidad de 300 Mbps
puertos :1 puerto WAN Fast Ethernet 10/100 4 puertos LAN Fast Ethernet 10/100
modelo:R04 N300
color:Blanco
Marca:D-LINK";"12.63";"18939.92";"";"";"D-LINK ROUTER R04 N300 SMART 3 ANTENAS";"208";"100";"150";"100";"";"0";"D-LINK                                            "
"117530";"DIR-2150";"CONECTIVIDAD";"D-LINK ROUTER DIR-2150  WIFI 5 AC2100 4 ANTENAS DUAL BAND";"https://static.nb.com.ar/i/nb_D-LINK-ROUTER-DIR-2150--WIFI-5-AC2100-4-ANTENAS-DUAL-BAND_export_f6494e26e8b50b18b93cf3c46ba047a0.jpg";"10.5%";"10";"24 meses";"U$S";"32.82";"36.27";"1500";"49231.8";"54401.14";"Marca:D-Link
Tipo de conexión:Con cable
Número de certificado de seguridad eléctrica:DC-E-M247-005.1-E796
Cantidad de antenas externas:4
Frecuencias:2.4,5
Tipo de frecuencia:GHz
Funciones:Router,Repetidor
Condición del ítem:Nuevo
Modelo:DIR-2150
Organismo de certificación (OCP):IRAM Instituto Argentino de Normalización y Certificación
Características del producto:Sin vencimiento
Embalaje del envío:Bolsa
Unidades por paquete:1
Versión:AC2100
Velocidad inalámbrica:300 Mbps
Con conexión PoE:Sí";"36.27";"54401.15";"";"";"D-LINK ROUTER DIR-2150  WIFI 5 AC2100 4 ANTENAS DUAL BAND";"780";"300";"70";"280";"";"0";"D-LINK                                            "
"6611";"DWA-182";"CONECTIVIDAD";"D-LINK USB WIFI DWA-182  5 AC1200 DUAL BAND";"https://static.nb.com.ar/i/nb_D-LINK-USB-WIFI-DWA-182--5-AC1200-DUAL-BAND_export_f3108c7321908e93d7bcc3e1baf4c5de.png";"10.5%";"3";"12 meses";"U$S";"11.2";"12.38";"1500";"16800";"18564";"Network Connectivity::ADSL, Beamforming, Dual-Band, For Gaming
Marca:D-Link
MPN:DWA182
Maximum Wireless Data Rate: 	1200 Mbps
Modelo:AC1200
Tipo:Adaptador USB
Conectividad: 	Wireless-Wi-Fi 802.11ac";"12.38";"18564";"";"";"D-LINK USB WIFI DWA-182  5 AC1200 DUAL BAND";"200";"150";"50";"150";"";"0";"D-LINK                                            "
"102229";"ZN587U";"CONECTIVIDAD";"CABLE UTP SFX  CAT5e 305M INTERIOR";"https://static.nb.com.ar/i/nb_CABLE-UTP-SFX--CAT5e-305M-INTERIOR_export_5eb8d0304ec17b9f8fa394ee65672e78.jpeg";"21.0%";"10";"-";"U$S";"29.38";"35.55";"1500";"44071.4";"53326.39";"Color:Gris
Ambiente:Interior
Marca:SFX
Forma del cable:Circular
Material de revestimiento:PVC
Largo:305000 mm
Modelo:ZN587U
MPN:ZN587U
Categoría del cable de red:Categoría 5e
Tipo de cable de red:Par trenzado UTP
Altura del paquete:33.8 cm
Largo del paquete:22 cm
Peso del paquete:6760 g
Ancho del paquete:35.8 cm
SKU:ZN587U
Color:Gris
Ambiente:Interior
Marca:SFX
Forma del cable:Circular
Material de revestimiento:PVC
Incluye conectores:No
Conector de entrada:RJ-45 (NO INCLUIDO)
Largo:305000 mm
Modelo:ZN587U
MPN:ZN587U
Categoría del cable de red:Categoría 5e
Tipo de cable de red:Par trenzado UTP
Conector de salida:RJ-45 (NO INCLUIDO)
Unidad de venta:Bobina
SKU:ZN587U";"35.55";"53326.4";"";"";"CABLE UTP SFX  CAT5e 305M INTERIOR";"7000";"400";"380";"250";"";"0";"SFX                                               "
"102230";"ZN586U";"CONECTIVIDAD";"CABLE UTP SFX CAT5e 100M INTERIOR";"https://static.nb.com.ar/i/nb_CABLE-UTP-SFX-CAT5e-100M-INTERIOR_export_92a60babfc90b36e2bb8e7c5a1e1979c.png";"21.0%";"10";"-";"U$S";"13.4";"16.21";"1500";"20096.37";"24316.61";"Ambiente:Interior
Marca:Utp sfx
Incluye conectores:No
Largo:1000 mm
Modelo:Cable utp sfx cat5
Categoría del cable de red:Categoría 7
Tipo de cable de red:Par trenzado UTP
Unidad de venta:Bobina
Ambiente:Interior
Marca:SFX
Largo:100000 mm
Modelo:cat5 interno
Categoría del cable de red:Categoría 5
Tipo de cable de red:Par trenzado UTP";"16.21";"24316.61";"";"";"CABLE UTP SFX CAT5e 100M INTERIOR";"7000";"400";"380";"250";"";"0";"SFX                                               "
"109339";"DWA-548";"CONECTIVIDAD";"D-LINK PLACA DE RED PCI-E DWA-548 WIFI 4 N300 CON 2 ANTENAS";"https://static.nb.com.ar/i/nb_D-LINK-PLACA-DE-RED-PCI-E-DWA-548-WIFI-4-N300-CON-2-ANTENAS_export_f08ec2d5b84faa35173e288b8187c73a.jpeg";"10.5%";"10";"24 meses";"U$S";"9.5";"10.49";"1500";"14246.4";"15742.27";"Network Adapter Device Type ::PCI Wi-Fi AdapterPCI Wi-Fi Adapter
USB Interface ::PCI Express
imensions (Size) ::63.5 x 55 x 11.42 mm
Wireless Technology ::	N300 (300Mbps)
ow Profile Bracket ::Yes
Bands :Single BandSingle Band";"10.49";"15742.28";"";"";"D-LINK PLACA DE RED PCI-E DWA-548 WIFI 4 N300 CON 2 ANTENAS";"208";"100";"150";"100";"";"0";"D-LINK                                            "
"109338";"DWA-185";"CONECTIVIDAD";"D-LINK USB WIFI DWA-185 WIFI 5 AC1200 DUAL BAND CON ANTENA";"https://static.nb.com.ar/i/nb_D-LINK-USB-WIFI-DWA-185-WIFI-5-AC1200-DUAL-BAND-CON-ANTENA_export_3d20b44b7713876ae0d2d5b9d8378e89.png";"10.5%";"5";"24 meses";"U$S";"13.79";"15.24";"1500";"20681.81";"22853.39";"Antenna:Detachable omni-directional 5 dBi antenna?Integrated 2 dBi antenna
Interfaces:USB 3.0
LEDs:Status LED
Standards:IEEE 802.11a/b/g/n/ac
Wireless Security:Wi-Fi Protected Setup?64/128-bit WEP?WPA/WPA2?WPA-PSK/WPA2-PSK (TKIP/AES
Wireless Speed:IEEE 802.11a: 6, 9, 12, 18, 24, 36, 48 and 54 Mbps?IEEE 802.11b: 1, 2, 5.5 and 11 Mbps  ?IEEE 802.11
Operating System:Windows 7/8/10, Linux, Mac OS";"15.24";"22853.4";"";"";"D-LINK USB WIFI DWA-185 WIFI 5 AC1200 DUAL BAND CON ANTENA";"208";"100";"150";"100";"";"0";"D-LINK                                            "
"120122";"R18";"CONECTIVIDAD";"D-LINK ROUTER R18 SMART WIFI 6 AX1800 4 ANTENAS DUAL BAND - BLANCO";"https://static.nb.com.ar/i/nb_D-LINK-ROUTER-R18-SMART-WIFI-6-AX1800-4-ANTENAS-DUAL-BAND---BLANCO_export_1ff1c0ed4bf8ddaf315b481347621a74.jpg";"10.5%";"10";"24 meses";"U$S";"36.22";"40.03";"1500";"54334.8";"60039.95";"Marca:D-Link
Condición del ítem:Nuevo
Modelo:R18";"40.03";"60039.96";"";"";"D-LINK ROUTER R18 SMART WIFI 6 AX1800 4 ANTENAS DUAL BAND - BLANCO";"208";"100";"150";"100";"";"0";"D-LINK                                            "
"120120";"M15-2";"CONECTIVIDAD";"D-LINK MESH ROUTER M15-2 WIFI 6 AX1500 2 unidades";"https://static.nb.com.ar/i/nb_D-LINK-MESH-ROUTER-M15-2-WIFI-6-AX1500-2-unidades_export_cf7f71dc8813c57eee7953bff1dfccf2.jpg";"10.5%";"10";"24 meses";"U$S";"63.63";"70.31";"1500";"95447.7";"105469.71";"Color:Blanco
Frecuencias:2.4ghz,5 GHz
Modelo alfanumérico:R15
Marca:D-Link";"70.31";"105469.71";"";"";" 	 D-LINK MESH ROUTER M15-2 WIFI 6 AX1500 2 unidades";"208";"100";"150";"100";"";"0";"D-LINK                                            "
"102409";"513555";"CONECTIVIDAD";"ANBYTE PATCHERA CAT5 24 PORT INTELLINET";"https://static.nb.com.ar/i/nb_ANBYTE-PATCHERA-CAT5-24-PORT-INTELLINET_export_6f32a009b677362d0fa48c8e07d38f0a.jpeg";"21.0%";"1";"12 meses";"U$S";"53.3";"64.49";"1500";"79946.88";"96735.72";"CAT:5";"64.49";"96735.72";"";"";"ANBYTE PATCHERA CAT5 24 PORT INTELLINET";"1000";"500";"80";"70";"";"0";"ANBYTE"
"102099";"ARL02902A1";"CONECTIVIDAD";"NEXXT ROUTER N NYX1200-AC WIRELESS 1200MBP";"https://static.nb.com.ar/i/nb_NEXXT-ROUTER-N-NYX1200-AC-WIRELESS-1200MBP_export_d28e26651dccca651b0003468680f58e.jpeg";"10.5%";"10";"3 meses";"U$S";"50.58";"55.89";"1500";"75864.62";"83830.4";"Cantidad de antenas:2
Marca:Nexxt
Color:Negro
Tipo de conexión:Inalámbrico
Modelo detallado:Nyx1200-AC
Frecuencias:2.4,5,Ghz
Tipo de frecuencia:Banda doble
Código universal de producto:798302056015
Modelo:ARL02902A1
Tipo de router:Router
SKU:ARL02902A1
UPC:798302056015
Velocidad inalámbrica:1200 MB/s
Cantidad de antenas:2
Marca:Nexxt Solutions
Color:Negro
Tipo de conexión:Con cable
Modelo detallado:Nyx1200-AC
Frecuencias:867Mbps en la banda de 5.0GHz con 300Mbps en la de 2.4GHz
Tipo de frecuencia:Banda doble
Código universal de producto:798302056015
Modelo:Nyx1200-AC
Tipo de router:Repetidor
UPC:798302056015
Velocidad inalámbrica:1200 Mbps";"55.89";"83830.4";"";"";"NEXXT ROUTER N NYX1200-AC WIRELESS 1200MBP";"300";"140";"100";"30";"";"0";"NEXXT"
"102100";"ARN03304A1";"CONECTIVIDAD";"NEXXT ROUTER N AMP300 WIRELESS 300MBPS 4P";"https://static.nb.com.ar/i/nb_NEXXT-ROUTER-N-AMP300-WIRELESS-300MBPS-4P_export_9dfec71715a07b080538d0cb32d19bcd.jpeg";"10.5%";"10";"3 meses";"U$S";"32.47";"35.88";"1500";"48712.04";"53826.8";"Marca:Nexxt
Tipo de conexión:Inalámbrico
Medidas:0.186 m x 0.12 m x 0.027 m
Frecuencias:2.4 GHz
Tipo de frecuencia:Banda Única
Modelo:Nebula 300+
Cantidad de antenas:3
Tipo de router:Router
Peso:208 gr
Velocidad inalámbrica:37.5 MB/s
Peso:208 gr";"35.88";"53826.8";"";"";"NEXXT ROUTER N AMP300 WIRELESS 300MBPS 4P";"500";"200";"170";"50";"";"0";"NEXXT"
"120121";"M15-3";"CONECTIVIDAD";"D-LINK MESH ROUTER M15-3 WIFI 6 AX1500 3 unidades";"https://static.nb.com.ar/i/nb_D-LINK-MESH-ROUTER-M15-3-WIFI-6-AX1500-3-unidades_export_ae50fb5799fb50bbdb16d536a7a2a443.jpg";"10.5%";"10";"24 meses";"U$S";"95.02";"105";"1500";"142527.6";"157493";"Funciones:Router
Frecuencias:2.4ghz  5ghz
Marca:D-Link
Condición del ítem:Nuevo";"105";"157493";"";"";" 	 D-LINK MESH ROUTER M15-3 WIFI 6 AX1500 3 unidades";"208";"100";"150";"100";"";"0";"D-LINK                                            "
"120119";"M15";"CONECTIVIDAD";"D-LINK MESH ROUTER M15-1  WIFI 6 AX1500 1 unidad";"https://static.nb.com.ar/i/nb_D-LINK-MESH-ROUTER-M15-1--WIFI-6-AX1500-1-unidad_export_99b44c0fb761f660861c0fa815761e2e.jpg";"10.5%";"10";"24 meses";"U$S";"32.31";"35.71";"1500";"48470.4";"53559.79";"Condición del ítem:Nuevo
Marca:D-Link
Modelo alfanumérico:R15
Color:Blanco";"35.71";"53559.8";"";"";"D-LINK MESH ROUTER M15-1  WIFI 6 AX1500 1 unidad";"208";"100";"150";"100";"";"0";"D-LINK                                            "
"120118";"R12";"CONECTIVIDAD";"D-LINK ROUTER R12 SMART WIFI 5 AC1200 4 ANTENAS DUAL BAND - BLANCO";"https://static.nb.com.ar/i/nb_D-LINK-ROUTER-R12-SMART-WIFI-5-AC1200-4-ANTENAS-DUAL-BAND---BLANCO_export_d16a5d19395e0dbc95d40ad40b9a1626.jpg";"10.5%";"10";"24 meses";"U$S";"26.67";"29.47";"1500";"39997.8";"44197.57";"Voltaje:220V
Marca:D-Link
Color:Blanco
Condición del ítem:Nuevo";"29.47";"44197.58";"";"";"D-LINK ROUTER R12 SMART WIFI 5 AC1200 4 ANTENAS DUAL BAND - BLANCO";"208";"100";"150";"100";"";"0";"D-LINK                                            "
"103009";"88382206AG";"CONSOLAS Y ACCESORIOS";"JUEGO PLAYSTATION PS4 CALL OF DUTY BLACK OPS";"https://static.nb.com.ar/i/nb_JUEGO-PLAYSTATION-PS4-CALL-OF-DUTY-BLACK-OPS_export_0bdac109e65ae541051ad80ea4841938.jpeg";"21.0%";"1";"12 meses";"U$S";"45.44";"54.99";"1500";"68166.77";"82481.79";"Desarrollador:Treyarch
EAN:5030917238871
Edición:Estándar
Formato:Físico
Código universal de producto:5030917238871
Es multijugador:Sí
Es en línea:Sí
Altura del paquete:1.4 cm
Largo del paquete:13.6 cm
Peso del paquete:80 g
Ancho del paquete:18.2 cm
Plataforma:PS4
Año de lanzamiento:2018
Saga:Call of Duty
SKU:3926f
Título:Call Of Duty Black Ops 4
Géneros:Acción";"54.99";"82481.79";"";"";"JUEGO PLAYSTATION PS4 CALL OF DUTY BLACK OPS";"200";"300";"300";"300";"";"0";"PLAYSTATION"
"121373";"25428";"CONSOLAS Y ACCESORIOS";"PROTECTOR DE PANTALLA DE CRISTAL TEMPLADO TRUST PARA NINTENDO SWITCH OLED GXT1246";"https://static.nb.com.ar/i/nb_PROTECTOR-DE-PANTALLA-DE-CRISTAL-TEMPLADO-TRUST-PARA-NINTENDO-SWITCH-OLED-GXT1246_export_b1a28058abb60972d3b1fca921a03262.png";"21.0%";"10";"24 meses";"U$S";"6.8";"8.22";"1500";"10193.1";"12333.65";"Total weight:18 g
Width of main product (in mm):161.4 mm
Height of main product (in mm):93 mm
Depth of main product (in mm):0.5 mm";"8.22";"12333.65";"";"";"PROTECTOR DE PANTALLA DE CRISTAL TEMPLADO TRUST PARA NINTENDO SWITCH OLED GXT1246";"40";"105";"5";"200";"";"0";"NINTENDO"
"122861";"25768";"CONSOLAS Y ACCESORIOS";"TRUST GXT1254 PROTECTOR DE PANTALLA DE CRISTAL TEMPLADO  PARA NINTENDO SWITCH 2";"https://static.nb.com.ar/i/nb_TRUST-GXT1254-PROTECTOR-DE-PANTALLA-DE-CRISTAL-TEMPLADO--PARA-NINTENDO-SWITCH-2_export_87b0cb2bdd2bde7246e429088ea97970.png";"21.0%";"10";"24 meses";"U$S";"6.8";"8.22";"1500";"10193.1";"12333.65";"Total weight:22 g
Size & Weight:107 mm x 195 mm
Package Contents:Protector de pantalla de cristal templado
    Compatible Consoles:Nintendo Switch 2";"8.22";"12333.65";"";"";"TRUST GXT1254 PROTECTOR DE PANTALLA DE CRISTAL TEMPLADO  PARA NINTENDO SWITCH 2";"51";"235";"10";"120";"";"0";"TRUST"
"121374";"25429";"CONSOLAS Y ACCESORIOS";"PROTECTOR DE PANTALLA DE CRISTAL TEMPLADO TRUST PARA NINTENDO SWITCH GXT1245";"https://static.nb.com.ar/i/nb_PROTECTOR-DE-PANTALLA-DE-CRISTAL-TEMPLADO-TRUST-PARA-NINTENDO-SWITCH-GXT1245_export_685ab8f83ddb533c90439f63a89d79c4.png";"21.0%";"10";"24 meses";"U$S";"6.8";"8.22";"1500";"10193.1";"12333.65";"Height of main product (in mm):91.45 mm
    Total weight:18 g
Main material:Glass
Depth of main product (in mm):0.5 mm
Width of main product (in mm):164 mm";"8.22";"12333.65";"";"";"PROTECTOR DE PANTALLA DE CRISTAL TEMPLADO TRUST PARA NINTENDO SWITCH GXT1245";"40";"105";"5";"200";"";"0";"NINTENDO"
"111657";"T555220-AL";"CONSUMIBLES";"EPSON TINTA ORIGINAL IMPRESORA L8180 L8160 CYAN INK BOTTLE";"https://static.nb.com.ar/i/nb_EPSON-TINTA-ORIGINAL-IMPRESORA-L8180-L8160-CYAN-INK-BOTTLE_export_90c17c5a9170348c178e869b60073ccb.jpeg";"10.5%";"1";"-";"U$S";"23.1";"25.53";"1500";"34650";"38288.25";"Marca:Epson
Código universal de producto:010343959101
Es original:Sí
Modelo:T555
Unidades por envase:1
Volumen de la unidad:70 mL";"25.53";"38288.25";"";"";"EPSON TINTA ORIGINAL IMPRESORA L8180 L8160 CYAN INK BOTTLE";"250";"150";"100";"100";"";"0";"EPSON"
"7767";"Q6000A";"CONSUMIBLES";"CROMINK TONER ALT. HP Q6000A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-Q6000A-BLACK_export_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"38.58";"46.69";"1500";"57877.16";"70031.36";"Marca:CROMINK ";"46.69";"70031.36";"";"";"CROMINK TONER ALT. HP Q6000A BLACK";"1500";"300";"100";"150";"";"0";"CROMINK"
"7782";"Q7553A";"CONSUMIBLES";"CROMINK TONER ALT. HP Q7553A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-Q7553A-BLACK_export_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"17.75";"21.48";"1500";"26628.02";"32219.9";"Marca:CROMINK";"21.48";"32219.9";"";"";"CROMINK TONER ALT. HP Q7553A BLACK";"1500";"300";"100";"150";"";"0";"CROMINK"
"7787";"CE320A";"CONSUMIBLES";"CROMINK TONER ALT. HP CE320A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CE320A-BLACK_export_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"33.37";"40.38";"1500";"50056.77";"60568.69";"Marca:CROMINK";"40.38";"60568.7";"";"";"CROMINK TONER ALT. HP CE320A BLACK";"680";"370";"110";"100";"";"0";"CROMINK"
"7791";"Q5942A";"CONSUMIBLES";"CROMINK TONER ALT. HP Q5942A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-Q5942A-BLACK_export_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"52.2";"63.16";"1500";"78300.57";"94743.69";"Marca:CROMINK ";"63.16";"94743.69";"";"";"CROMINK TONER ALT. HP Q5942A BLACK";"1500";"300";"100";"150";"";"0";"CROMINK"
"7792";"MLT-D115L";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG MLT-D115L BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-MLT-D115L-BLACK_export_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"54.53";"65.98";"1500";"81790.68";"98966.72";"Marca:CROMINK ";"65.98";"98966.73";"";"";"CROMINK TONER ALT. SAMSUNG MLT-D115L BLACK";"1500";"300";"100";"150";"";"0";"CROMINK"
"7793";"ML1610";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG ML1610 BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-ML1610-BLACK_export_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"17.8";"21.53";"1500";"26692.64";"32298.09";"Marca:CROMINK ";"21.53";"32298.09";"";"";"CROMINK TONER ALT. SAMSUNG ML1610 BLACK";"1500";"300";"100";"150";"";"0";"CROMINK"
"7795";"MLT-D101S";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG MLT-D101S BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-MLT-D101S-BLACK_export_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"9999";"U$S";"18.98";"22.97";"1500";"28470";"34448.7";"Marca:CROMINK ";"22.97";"34448.7";"";"";"CROMINK TONER ALT. SAMSUNG MLT-D101S BLACK";"1500";"300";"100";"150";"";"0";"CROMINK"
"7721";"CB540A";"CONSUMIBLES";"CROMINK TONER ALT. HP CB540A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CB540A-BLACK_export_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"33.37";"40.38";"1500";"50056.77";"60568.69";"Marca:CROMINK ";"40.38";"60568.7";"";"";"CROMINK TONER ALT. HP CB540A BLACK";"1000";"370";"120";"200";"";"0";"CROMINK"
"7763";"CC530A";"CONSUMIBLES";"CROMINK TONER ALT. HP CC530A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CC530A-BLACK_export_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"36.26";"43.87";"1500";"54387.08";"65808.36";"Marca:CROMINK 
Marca:CROMINK ";"43.87";"65808.36";"";"";"CROMINK TONER ALT. HP CC530A BLACK";"1000";"390";"130";"110";"";"0";"CROMINK"
"101310";"CF281A";"CONSUMIBLES";"CROMINK TONER ALT. HP CF281A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CF281A-BLACK_export_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"3";"-";"U$S";"41.51";"50.23";"1500";"62272.07";"75349.2";"Marca:CROMINK";"50.23";"75349.2";"";"";"CROMINK TONER ALT. HP CF281A BLACK";"1500";"300";"100";"150";"";"0";"CROMINK"
"101312";"Q7551A";"CONSUMIBLES";"CROMINK TONER ALT. HP Q7551A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-Q7551A-BLACK_export_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"25.81";"31.23";"1500";"38714.04";"46843.99";"Marca:CROMINK ";"31.23";"46844";"";"";"CROMINK TONER ALT. HP Q7551A BLACK";"1500";"300";"150";"100";"";"0";"CROMINK"
"101322";"TN-360";"CONSUMIBLES";"CROMINK TONER ALT. BROTHER TN-360 BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-BROTHER-TN-360-BLACK_export_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"13.27";"16.06";"1500";"19906.37";"24086.7";"Marca:CROMINK ";"16.06";"24086.7";"";"";"CROMINK TONER ALT. BROTHER TN-360 BLACK";"1000";"200";"120";"370";"";"0";"CROMINK"
"101325";"MLT-D103L";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG MLT-D103L BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-MLT-D103L-BLACK_export_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"21.35";"25.83";"1500";"32024.72";"38749.91";"Marca:CROMINK ";"25.83";"38749.91";"";"";"CROMINK TONER ALT. SAMSUNG MLT-D103L BLACK";"1500";"300";"100";"150";"";"0";"CROMINK"
"101327";"MLT-D203L";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG MLT-D203L BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-MLT-D203L-BLACK_export_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"2";"-";"U$S";"36.78";"44.5";"1500";"55162.67";"66746.82";"Marca:CROMINK ";"44.5";"66746.82";"";"";"CROMINK TONER ALT. SAMSUNG MLT-D203L BLACK";"1500";"300";"100";"150";"";"0";"CROMINK"
"101328";"MLT-D108S";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG MLT-D108S BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-MLT-D108S-BLACK_export_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"18.98";"22.97";"1500";"28470";"34448.7";"Modelo: ALT. SAMSUNG MLT-D108S";"22.97";"34448.7";"";"";"CROMINK TONER ALT. SAMSUNG MLT-D108S BLACK";"1500";"300";"100";"150";"";"0";"CROMINK"
"7760";"CB541A";"CONSUMIBLES";"CROMINK TONER ALT. HP CB541A CYAN";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CB541A-CYAN_export_6e6db7c4edc42dbf1898d14193e85a42.jpeg";"21.0%";"10";"-";"U$S";"30.46";"36.86";"1500";"45694.19";"55289.96";"Marca:CROMINK";"36.86";"55289.97";"";"";"CROMINK TONER ALT. HP CB541A CYAN";"700";"370";"110";"100";"";"0";"CROMINK"
"7764";"CC531A";"CONSUMIBLES";"CROMINK TONER ALT. HP CC531A CYAN";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CC531A-CYAN_export_6e6db7c4edc42dbf1898d14193e85a42.jpeg";"21.0%";"10";"-";"U$S";"33.37";"40.38";"1500";"50056.77";"60568.69";"Marca:CROMINK ";"40.38";"60568.7";"";"";"CROMINK TONER ALT. HP CC531A CYAN";"1200";"390";"130";"110";"";"0";"CROMINK"
"7768";"Q6001A";"CONSUMIBLES";"CROMINK TONER ALT. HP Q6001A CYAN";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-Q6001A-CYAN_export_6e6db7c4edc42dbf1898d14193e85a42.jpeg";"21.0%";"10";"-";"U$S";"38.58";"46.69";"1500";"57877.16";"70031.36";"Marca:CROMINK ";"46.69";"70031.36";"";"";"CROMINK TONER ALT. HP Q6001A CYAN";"1000";"250";"100";"100";"";"0";"CROMINK"
